X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
-82.9896502612528,42.3685313524085,67,ParcelLocator_,M,100,A,"9384 JAMESON ST, DETROIT, MI, 48214",19000529.,StreetAddress,,9384 JAMESON ST,Detroit,MI,482,ABANDONED DWELLING,20112858,9384 JAMESON,,"FARROW GROUP, INC.",2011/01/31 00:00:00+00,1,31,2011,2011/10/31 00:00:00+00,10,31,2011,26163513900,48214,1,19000529.9319
-82.9519471178554,42.396612847954,68,ParcelLocator_,M,100,A,"4805 MARYLAND ST, DETROIT, MI, 48224",21064409.,StreetAddress,,4805 MARYLAND ST,Detroit,MI,482,RESIDENTIAL STRUCTURE,20121392,4805 MARYLAND,,ABLE DEMOLITION INC,2012/01/30 00:00:00+00,1,30,2012,2012/02/03 00:00:00+00,2,3,2012,26163502000,48224,1,21064409.15762
-83.0293493907212,42.4035442727598,69,ParcelLocator_,M,100,A,"6700 LYNCH RD, DETROIT, MI, 48234",15002525.001,StreetAddress,,6700 LYNCH RD ,Detroit,MI,482,FORMER DETROIT AXLE,20121372,6700 LYNCH RD,,ADAMO DEMOLITION CO,2012/01/30 00:00:00+00,1,30,2012,2012/09/24 00:00:00+00,9,24,2012,26163511000,48234,,15002525.17142
-83.1462591109563,42.283321443143,70,ParcelLocator_,M,100,A,"804 LIEBOLD ST, DETROIT, MI, 48217",20014324.,StreetAddress,,804 LIEBOLD ST,Detroit,MI,482,VACANT RESIDENCE,20121366,804 LIEBOLD,ENVIRONMENTAL MAINTE,ABC DEMOLITION COMPA,2012/01/31 00:00:00+00,1,31,2012,2012/03/15 00:00:00+00,3,15,2012,26163524500,48217,1,20014324.296
-82.9693948843243,42.4411251546316,71,ParcelLocator_,M,100,A,"14821 MANNING ST, DETROIT, MI, 48205",21023338.,StreetAddress,,14821 MANNING ST,Detroit,MI,482,ABANDONED,20132626,14821 MANNING,,"DEN-MAN CONTRACTORS,",2013/01/09 00:00:00+00,1,9,2013,2013/01/11 00:00:00+00,1,11,2013,26163500300,48205,1,21023338.26176
-82.9762973858726,42.4286982940652,72,ParcelLocator_,M,100,A,"14242 MAPLERIDGE ST, DETROIT, MI, 48205",21017479.,StreetAddress,,14242 MAPLERIDGE ST,DETROIT,MI,482,ABANDONED,20132625,14242 MAPLERIDG,,"DEN-MAN CONTRACTORS,",2013/01/11 00:00:00+00,1,11,2013,2013/01/16 00:00:00+00,1,16,2013,26163500400,48205,1,21017479.23288
-82.977779628103,42.4186026917067,73,ParcelLocator_,M,100,A,"13406 JANE ST, DETROIT, MI, 48205",21011704.,StreetAddress,,13406 JANE ST ,Detroit,MI,482,ABANDONED,20132624,13406 JANE ST,,"DEN-MAN CONTRACTORS,",2013/01/17 00:00:00+00,1,17,2013,2013/01/22 00:00:00+00,1,22,2013,26163504000,48205,,21011704.20837
-82.9801226143471,42.4400840642899,74,ParcelLocator_,M,100,A,"19626 HOYT ST, DETROIT, MI, 48205",21029295.,StreetAddress,,19626 HOYT ST ,Detroit,MI,482,ABANDONED,20132623,19626 HOYT ST,,"DEN-MAN CONTRACTORS,",2013/01/04 00:00:00+00,1,4,2013,2013/01/09 00:00:00+00,1,9,2013,26163503400,48205,1,21029295.26016
-82.9807778204468,42.4391951681388,75,ParcelLocator_,M,100,A,"19529 HOYT ST, DETROIT, MI, 48205",21029313.,StreetAddress,,19529 HOYT ST ,Detroit,MI,482,ABANDONED,20132622,19529 HOYT ST,,"DEN-MAN CONTRACTORS,",2013/01/04 00:00:00+00,1,4,2013,2013/01/09 00:00:00+00,1,9,2013,26163503400,48205,1,21029313.25794
-82.9746450693276,42.4244184142488,76,ParcelLocator_,M,100,A,"14410 HAZELRIDGE ST, DETROIT, MI, 48205",21016069.,StreetAddress,,14410 HAZELRIDGE ST,DETROIT,MI,482,ABANDONED,20132621,14410 HAZELRIDG,,"DEN-MAN CONTRACTORS,",2013/01/14 00:00:00+00,1,14,2013,2013/01/18 00:00:00+00,1,18,2013,26163500500,48205,1,21016069.22188
-82.969516487683,42.4225634698614,77,ParcelLocator_,M,100,A,"14823 MAYFIELD ST, DETROIT, MI, 48205",21015087.,StreetAddress,,14823 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132620,14823 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1,16,2013,26163500500,48205,1,21015087.21756
-82.9683262766999,42.4221349232473,78,ParcelLocator_,M,100,A,"14880 MAYFIELD ST, DETROIT, MI, 48205",21014867.,StreetAddress,,14880 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132619,14880 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1,16,2013,26163500500,48205,1,21014867.21682
-82.9678486694946,42.4221413208076,79,ParcelLocator_,M,100,A,"14910 MAYFIELD ST, DETROIT, MI, 48205",21014862-3,StreetAddress,,14910 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132618,14910 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1,16,2013,26163500500,48205,1,21014862-3
-82.9683282518999,42.4225813698122,80,ParcelLocator_,M,100,A,"14883 MAYFIELD ST, DETROIT, MI, 48205",21015095.,StreetAddress,,14883 MAYFIELD ST,Detroit,MI,482,ABANDONED,20132617,14883 MAYFIELD,,"DEN-MAN CONTRACTORS,",2013/01/10 00:00:00+00,1,10,2013,2013/01/16 00:00:00+00,1,16,2013,26163500500,48205,1,21015095.21756
-82.9750408232784,42.436297786147,81,ParcelLocator_,M,100,A,"14403 MADDELEIN ST, DETROIT, MI, 48205",21021488.,StreetAddress,,14403 MADDELEIN ST,Detroit,MI,482,ABANDONED,20132616,14403 MADDELEIN,,"DEN-MAN CONTRACTORS,",2013/01/08 00:00:00+00,1,8,2013,2013/01/11 00:00:00+00,1,11,2013,26163500300,48205,1,21021488.25185
-82.9745223832843,42.4363112270602,82,ParcelLocator_,M,100,A,"14431 MADDELEIN ST, DETROIT, MI, 48205",21021492.,StreetAddress,,14431 MADDELEIN ST,Detroit,MI,482,ABANDONED,20132615,14431 MADDELEIN,,"DEN-MAN CONTRACTORS,",2013/01/08 00:00:00+00,1,8,2013,2013/01/11 00:00:00+00,1,11,2013,26163500300,48205,1,21021492.25185
-82.9704934862499,42.4364033221484,83,ParcelLocator_,M,100,A,"14751 MADDELEIN ST, DETROIT, MI, 48205",21021521.,StreetAddress,,14751 MADDELEIN ST,Detroit,MI,482,ABANDONED,20132614,14751 MADDELEIN,,"DEN-MAN CONTRACTORS,",2013/01/08 00:00:00+00,1,8,2013,2013/01/11 00:00:00+00,1,11,2013,26163500300,48205,1,21021521.25212
-82.9678230096173,42.4249935661629,84,ParcelLocator_,M,100,A,"14915 HAZELRIDGE ST, DETROIT, MI, 48205",21016227.,StreetAddress,,14915 HAZELRIDGE ST,DETROIT,MI,482,ABANDONED,20132613,14915 HAZELRIDG,,"DEN-MAN CONTRACTORS,",2013/01/14 00:00:00+00,1,14,2013,2013/01/18 00:00:00+00,1,18,2013,26163500500,48205,1,21016227.22317
-82.9648233932894,42.4252091862593,85,ParcelLocator_,M,100,A,"12828 HAYES ST, DETROIT, MI, 48205",21056490-1,StreetAddress,,12828 HAYES ST,DETROIT,MI,482,ABANDONED,20132612,12828-30 HAYES,,"DEN-MAN CONTRACTORS,",2013/01/03 00:00:00+00,1,3,2013,2013/01/07 00:00:00+00,1,7,2013,26163500500,48205,1,21056490-1
-82.9822050162219,42.4311729856345,86,ParcelLocator_,M,100,A,"13810 LINNHURST ST, DETROIT, MI, 48205",21018475.,StreetAddress,,13810 LINNHURST ST,Detroit,MI,482,ABANDONED,20132611,13810 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1,11,2013,26163503500,48205,1,21018475.23909
-82.9642148240392,42.4314107616967,87,ParcelLocator_,M,100,A,"15256 LINNHURST ST, DETROIT, MI, 48205",21018364.,StreetAddress,,15256 LINNHURST ST,Detroit,MI,482,ABANDONED,20132610,15256 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1,11,2013,26163500600,48205,1,21018364.24024
-82.9635485942215,42.431422830548,88,ParcelLocator_,M,100,A,"15292 LINNHURST ST, DETROIT, MI, 48205",21018359.,StreetAddress,,15292 LINNHURST ST,Detroit,MI,482,ABANDONED,20132609,15292 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1,11,2013,26163500600,48205,1,21018359.24024
-82.9635576615805,42.4318367149202,89,ParcelLocator_,M,100,A,"15295 LINNHURST ST, DETROIT, MI, 48205",21018623.,StreetAddress,,15295 LINNHURST ST,Detroit,MI,482,ABANDONED,20132608,15295 LINNHURST,,"DEN-MAN CONTRACTORS,",2013/01/07 00:00:00+00,1,7,2013,2013/01/11 00:00:00+00,1,11,2013,26163500600,48205,1,21018623.24147
-83.1450679677985,42.2910666612978,90,ParcelLocator_,M,100,A,"251 COLONIAL ST, DETROIT, MI, 48217",20016202.,StreetAddress,,251 COLONIAL ST,Detroit,MI,482,RESIDENCE,20132379,251 COLONIAL,,ABC DEMOLITION COMPA,2013/01/17 00:00:00+00,1,17,2013,2013/01/23 00:00:00+00,1,23,2013,26163524500,48217,1,20016202.404
-83.1448287499475,42.2916491697813,91,ParcelLocator_,M,100,A,"218 COLONIAL ST, DETROIT, MI, 48217",20016304.,StreetAddress,,218 COLONIAL ST,Detroit,MI,482,RESIDENCE,20132378,218 COLONIAL,,ABC DEMOLITION COMPA,2013/01/17 00:00:00+00,1,17,2013,2013/01/23 00:00:00+00,1,23,2013,26163524500,48217,1,20016304.415
-83.1453321089553,42.2890547076438,92,ParcelLocator_,M,100,A,"317 BAYSIDE ST, DETROIT, MI, 48217",20015877.,StreetAddress,,317 BAYSIDE ST,Detroit,MI,482,RESIDENCE,20132377,317 BAYSIDE,,ABC DEMOLITION COMPA,2013/01/17 00:00:00+00,1,17,2013,2013/01/23 00:00:00+00,1,23,2013,26163524500,48217,1,20015877.345
-83.148795737556,42.2915456621316,93,ParcelLocator_,M,100,A,"411 HEIDT ST, DETROIT, MI, 48217",20016426.,StreetAddress,,411 HEIDT ST,Detroit,MI,482,RESIDENCE,20132376,411 HEIDT,AIR TECHNOLOGY SYSTE,ABC DEMOLITION COMPA,2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1,21,2013,26163524500,48217,1,20016426.429
-82.9581585302541,42.4229010066132,94,ParcelLocator_,M,100,A,"11787 DUCHESS ST, DETROIT, MI, 48224",21057878.,StreetAddress,,11787 DUCHESS ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132346,11787 DUCHESS S,,"1 WAY SERVICE, INC.",2013/01/09 00:00:00+00,1,9,2013,2013/01/09 00:00:00+00,1,9,2013,26163501000,48224,1,21057878.21958
-83.1467378282781,42.2885822907126,95,ParcelLocator_,M,100,A,"415 BAYSIDE ST, DETROIT, MI, 48217",20015888.,StreetAddress,,415 BAYSIDE ST,Detroit,MI,482,RESIDENCE,20132256,415 BAYSIDE,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1,15,2013,26163524500,48217,1,20015888.336
-83.1478946741334,42.2866832172543,96,ParcelLocator_,M,100,A,"542 WARING ST, DETROIT, MI, 48217",20015407.,StreetAddress,,542 WARING ST,Detroit,MI,482,RESIDENCE,20132255,542 WARING,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1,15,2013,26163524500,48217,1,20015407.328
-83.1480549592867,42.290922055721,97,ParcelLocator_,M,100,A,"393 LUTHER ST, DETROIT, MI, 48217",20016338.,StreetAddress,,393 LUTHER ST,Detroit,MI,482,RESIDENCE,20132254,393 LUTHER,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1,15,2013,26163524500,48217,1,20016338.406
-83.1476512930719,42.2910582821278,98,ParcelLocator_,M,100,A,"369 LUTHER ST, DETROIT, MI, 48217",20016334.,StreetAddress,,369 LUTHER ST,Detroit,MI,482,RESIDENCE,20132253,369 LUTHER,,ABC DEMOLITION COMPA,2013/01/08 00:00:00+00,1,8,2013,2013/01/15 00:00:00+00,1,15,2013,26163524500,48217,1,20016334.406
-83.0800357694458,42.420878253879,99,ParcelLocator_,M,100,A,"17266 LUMPKIN ST, DETROIT, MI, 48212",09015095.,StreetAddress,,17266 LUMPKIN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132251,17266 LUMPKIN S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1,3,2013,26163507200,48212,1,09015095.20972
-83.0940302810607,42.4361945534512,100,ParcelLocator_,M,100,A,"19379 CAMERON ST, DETROIT, MI, 48203",09022046-7,StreetAddress,,19379 CAMERON ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132250,19379 CAMERON S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1,3,2013,26163507400,48203,1,09022046-7
-83.0071434291173,42.4362549139662,101,ParcelLocator_,M,100,A,"19229 RUNYON ST, DETROIT, MI, 48234",17014728.,StreetAddress,,19229 RUNYON ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132249,19229 RUNYON ST,,"1 WAY SERVICE, INC.",2013/01/15 00:00:00+00,1,15,2013,2013/01/15 00:00:00+00,1,15,2013,26163505000,48234,1,17014728.25074
-82.9508716817501,42.4094511796829,102,ParcelLocator_,M,100,A,"15821 EVANSTON ST, DETROIT, MI, 48224",21005338.,StreetAddress,,15821 EVANSTON ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132247,15821 EVANSTON,,"1 WAY SERVICE, INC.",2013/01/05 00:00:00+00,1,5,2013,2013/01/05 00:00:00+00,1,5,2013,26163501200,48224,1,21005338.18654
-83.0805577945694,42.419038548723,103,ParcelLocator_,M,100,A,"17137 LUMPKIN ST, DETROIT, MI, 48212",09015513.,StreetAddress,,17137 LUMPKIN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132246,17137 LUMPKIN S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1,3,2013,26163507200,48212,1,09015513.20964
-82.9958745717305,42.4404554932903,104,ParcelLocator_,M,100,A,"19702 BARLOW ST, DETROIT, MI, 48205",21033185.,StreetAddress,,19702 BARLOW ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132244,19702 BARLOW ST,,"1 WAY SERVICE, INC.",2013/01/08 00:00:00+00,1,8,2013,2013/01/08 00:00:00+00,1,8,2013,26163503300,48205,1,21033185.26233
-83.0715514203011,42.4343678930126,105,ParcelLocator_,M,100,A,"19199 CHAREST ST, DETROIT, MI, 48234",13023717.,StreetAddress,,19199 CHAREST ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132243,19199 CHAREST S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1,3,2013,26163506900,48234,1,13023717.24743
-82.9721390854568,42.4293071395725,106,ParcelLocator_,M,100,A,"14615 MAPLERIDGE ST, DETROIT, MI, 48205",21017597.,StreetAddress,,14615 MAPLERIDGE ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132242,14615 MAPLERIDG,,"1 WAY SERVICE, INC.",2013/01/08 00:00:00+00,1,8,2013,2013/01/08 00:00:00+00,1,8,2013,26163500600,48205,1,21017597.23476
-82.9917327514064,42.4236010121895,107,ParcelLocator_,M,100,A,"12651 WESTPHALIA ST, DETROIT, MI, 48205",21031973.,StreetAddress,,12651 WESTPHALIA ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132241,12651 WESTPHALI,,"1 WAY SERVICE, INC.",2013/01/18 00:00:00+00,1,18,2013,2013/01/18 00:00:00+00,1,18,2013,26163505400,48205,1,21031973.21988
-82.9709828130368,42.4185331723261,108,ParcelLocator_,M,100,A,"14509 GLENFIELD ST, DETROIT, MI, 48213",21010750.,StreetAddress,,14509 GLENFIELD ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132240,14509 GLENFIELD,,"1 WAY SERVICE, INC.",2013/01/12 00:00:00+00,1,12,2013,2013/01/12 00:00:00+00,1,12,2013,26163504100,48213,1,21010750.20749
-82.9520391586225,42.4107274258397,109,ParcelLocator_,M,100,A,"9675 BALFOUR RD, DETROIT, MI, 48224",21068074.,StreetAddress,,9675 BALFOUR RD,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132239,9675 BALFOUR ST,,"1 WAY SERVICE, INC.",2013/01/05 00:00:00+00,1,5,2013,2013/01/05 00:00:00+00,1,5,2013,26163501200,48224,1,21068074.18932
-82.9802092754846,42.4166489754712,110,ParcelLocator_,M,100,A,"13090 FLANDERS ST, DETROIT, MI, 48205",21011317.,StreetAddress,,13090 FLANDERS ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132238,13090 FLANDERS,,"1 WAY SERVICE, INC.",2013/01/11 00:00:00+00,1,11,2013,2013/01/11 00:00:00+00,1,11,2013,26163504000,48205,1,21011317.20273
-83.0806790297096,42.4226179375035,111,ParcelLocator_,M,100,A,"17517 LUMPKIN ST, DETROIT, MI, 48212",09015471-2,StreetAddress,,17517 LUMPKIN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132237,17517 LUMPKIN S,,"1 WAY SERVICE, INC.",2013/01/02 00:00:00+00,1,2,2013,2013/01/03 00:00:00+00,1,3,2013,26163507200,48212,1,09015471-2
-82.987878239389,42.4341660120814,112,ParcelLocator_,M,100,A,"18977 HICKORY ST, DETROIT, MI, 48205",21030477.,StreetAddress,,18977 HICKORY ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132236,18977 HICKORY S,,"1 WAY SERVICE, INC.",2013/01/11 00:00:00+00,1,11,2013,2013/01/11 00:00:00+00,1,11,2013,26163503500,48205,1,21030477.24711
-83.2086539615548,42.3701436254702,113,ParcelLocator_,M,100,A,"11301 WOODMONT AVE, DETROIT, MI, 48227",22062988.,StreetAddress,,11301 WOODMONT AVE,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132234,11301 WOODMONT,,"1 WAY SERVICE, INC.",2013/01/19 00:00:00+00,1,19,2013,2013/01/19 00:00:00+00,1,19,2013,26163545200,48227,1,22062988.9501
-83.2268548913181,42.3513725046831,114,ParcelLocator_,M,100,A,"8060 WARWICK ST, DETROIT, MI, 48228",22085804.,StreetAddress,,8060 WARWICK ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132232,8060 WARWICK ST,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1,21,2013,26163546000,48228,1,22085804.5103
-83.2369085322642,42.3416299706214,115,ParcelLocator_,M,98.4,A,"6853 VAUGHAN ST, DETROIT, MI, 48228",22098656.,StreetAddress,,6853 VAUGHN ST. ,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132231,6853 VAUGHN ST.,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1,21,2013,26163545800,48228,1,22098656.3602
-82.9837726223801,42.397535192238,116,ParcelLocator_,M,100,A,"6057 BARRETT ST, DETROIT, MI, 48213",21036769.,StreetAddress,,6057 BARRETT ST ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132230,6057 BARRETT ST,,"1 WAY SERVICE, INC.",2013/01/03 00:00:00+00,1,3,2013,2013/01/04 00:00:00+00,1,4,2013,26163512200,48213,,21036769.15872
-83.1075925331614,42.4344138092097,117,ParcelLocator_,M,100,A,"19309 CHARLESTON ST, DETROIT, MI, 48203",01009311.,StreetAddress,,19309 CHARLESTON ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132229,19309 CHARLESTO,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1,21,2013,26163508000,48203,1,01009311.24726
-82.9878282879316,42.4225662862522,118,ParcelLocator_,M,100,A,"12436 FAIRPORT ST, DETROIT, MI, 48205",21031055.,StreetAddress,,12436 FAIRPORT ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132228,12436 FAIRPORT,,"1 WAY SERVICE, INC.",2013/01/12 00:00:00+00,1,12,2013,2013/01/12 00:00:00+00,1,12,2013,26163505400,48205,1,21031055.22086
-83.0125531055977,42.3596892104076,119,ParcelLocator_,M,100,A,"2914 CANTON ST, DETROIT, MI, 48207",15009996.,StreetAddress,,2914 CANTON ST,Detroit,MI,482,RESIDENCE,20132227,2914 CANTON,,"1 WAY SERVICE, INC.",2013/01/03 00:00:00+00,1,3,2013,2013/01/04 00:00:00+00,1,4,2013,26163516300,48207,1,15009996.7268
-82.9832450481916,42.4210558146299,120,ParcelLocator_,M,100,A,"12338 DICKERSON ST, DETROIT, MI, 48205",21049170.,StreetAddress,,12338 DICKERSON ST,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132226,12338 DICKERSON,,"1 WAY SERVICE, INC.",2013/01/23 00:00:00+00,1,23,2013,2013/01/23 00:00:00+00,1,23,2013,26163500400,48205,1,21049170.21519
-82.9992719570596,42.4317829850739,121,ParcelLocator_,M,100,A,"18650 DRESDEN ST, DETROIT, MI, 48205",21034686.,StreetAddress,,18650 DRESDEN ST,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132224,18650 DRESDEN S,,"1 WAY SERVICE, INC.",2013/01/16 00:00:00+00,1,16,2013,2013/01/16 00:00:00+00,1,16,2013,26163503500,48205,1,21034686.24229
-83.0008009982812,42.3846283108282,122,ParcelLocator_,M,100,A,"5348 COOPER ST, DETROIT, MI, 48213",19006398.,StreetAddress,,5348 COOPER ST. ,Detroit,MI,482,ABANDONED/VACANT STRUCTUR,20132223,5348 COOPER ST.,,"1 WAY SERVICE, INC.",2013/01/17 00:00:00+00,1,17,2013,2013/01/17 00:00:00+00,1,17,2013,26163514300,48213,1,19006398.12999
-82.9671501186762,42.3966972504506,123,ParcelLocator_,M,100,A,"5500 DREXEL ST, DETROIT, MI, 48213",21050683.,StreetAddress,,5500 DREXEL ST,Detroit,MI,482,RESIDENCE,20132222,5500 DREXEL,,"FARROW GROUP, INC.",2013/01/16 00:00:00+00,1,16,2013,2013/02/28 00:00:00+00,2,28,2013,26163512100,48213,1,21050683.15830
-82.9291200129356,42.410815533822,124,ParcelLocator_,M,100,A,"5518 GUILFORD AVE, DETROIT, MI, 48224",21075674.,StreetAddress,,5518 GUILFORD AVE,Detroit,MI,482,RESIDENCE,20132221,5518 GUILFORD,,ABC DEMOLITION COMPA,2013/01/07 00:00:00+00,1,7,2013,2013/01/14 00:00:00+00,1,14,2013,26163501600,48224,1,21075674.19196
-82.9302779796611,42.4114939497668,125,ParcelLocator_,M,100,A,"5589 GUILFORD AVE, DETROIT, MI, 48224",21075777.,StreetAddress,,5589 GUILFORD AVE,Detroit,MI,482,RESIDENCE,20132220,5589 GUILFORD,,ABC DEMOLITION COMPA,2013/01/07 00:00:00+00,1,7,2013,2013/01/14 00:00:00+00,1,14,2013,26163501600,48224,1,21075777.19109
-83.2352474020031,42.3493894439388,126,ParcelLocator_,M,100,A,"7784 EVERGREEN RD, DETROIT, MI, 48228",22095114.,StreetAddress,,7784 EVERGREEN RD,DETROIT,MI,482,ABANDONED/VACANT STRUCTUR,20132219,7784-7788 EVERG,,"1 WAY SERVICE, INC.",2013/01/21 00:00:00+00,1,21,2013,2013/01/21 00:00:00+00,1,21,2013,26163545900,48228,1,22095114.4750
-83.2397867215921,42.3528709138145,127,ParcelLocator_,M,89.04,A,"8253 STOUT ST, DETROIT, MI, 48228",22102099.,StreetAddress,,8253 Stout,Detroit,,,Residential,201506753-R0,8253 Stout,,"JOY CONSTRUCTION & LEASING, INC.",2015/04/10 00:00:00+00,4,10,2015,2015/05/10 00:00:00+00,5,10,2015,26163546100,48228,1,22102099.5353
-83.1244000906093,42.3162525256257,128,ParcelLocator_,M,89.04,A,"2577 STAIR ST, DETROIT, MI, 48209",18010097.,StreetAddress,,2577 Stair,Detroit,,,Abandoned/Vacant Structure,201506738-R0,2577 Stair,,"1 WAY SERVICE, INC.",2015/03/26 00:00:00+00,3,26,2015,2015/03/26 00:00:00+00,3,26,2015,26163524000,48209,1,18010097.1371
-83.0544665082095,42.3516504863571,129,ParcelLocator_,M,89.04,A,"3901 BEAUBIEN ST, DETROIT, MI, 48201",01003850-67,StreetAddress,,3901 Beaubien Blvd,Detroit,,,Holden Building,201506732-R0,3901 Beaubien Blvd,,ADAMO DEMOLITION COMPANY,2015/04/09 00:00:00+00,4,9,2015,2015/05/08 00:00:00+00,5,8,2015,26163517500,48201,,01003850-67
,,130,,U,0,A,,,,,S04-82252-18884 M-8 SB/NB,DETROIT,,,BRIDGE (3 STRUCTURES),201506722-R0,S04-82252-18884 M-8 SB/NB,,E.C. KORNEFFEL CO,2015/03/27 00:00:00+00,3,27,2015,2015/04/03 00:00:00+00,4,3,2015,,,,
-82.9997068088068,42.3485959517127,131,ParcelLocator_,M,89.04,A,"7355 E JEFFERSON AVE, DETROIT, MI, 48214",17000026.,StreetAddress,,7355 E JEFFERSON,DETROIT,,,vacant scheduled for demo,201506717-R0,7355 E JEFFERSON,,ESSO WRECKING CO.,2015/04/08 00:00:00+00,4,8,2015,2015/04/17 00:00:00+00,4,17,2015,26163515300,48214,,17000026.4978
-82.9554447874876,42.4407668019184,132,ParcelLocator_,M,89.04,A,"16018 MANNING ST, DETROIT, MI, 48205",21023052.,StreetAddress,,16018 Manning,Detroit,,,HHF,201506405-R2,16018 Manning,,"JENKINS CONSTRUCTION, INC.",2015/03/26 00:00:00+00,3,26,2015,2015/03/31 00:00:00+00,3,31,2015,26163500100,48205,1,21023052.26144
-82.9998999155202,42.3485009281916,133,ParcelLocator_,M,89.04,A,"7339 E JEFFERSON AVE, DETROIT, MI, 48214",17000023-5,StreetAddress,,7339 E JEFFERSON,DETROIT,,,vacant scheduled for demo,201506401-R1,7339 E JEFFERSON,,ESSO WRECKING CO.,2015/03/11 00:00:00+00,3,11,2015,2015/03/25 00:00:00+00,3,25,2015,26163515300,48214,,17000023-5
-83.12385169853,42.3131024370791,134,ParcelLocator_,M,90.87,A,"7626 W VERNOR HWY, DETROIT, MI, 48209",18001403.,StreetAddress,,7626 Vernor Hwy,Detroit,,,Commercial,201506392-R2,7626 Vernor Hwy,,"JOY CONSTRUCTION & LEASING, INC.",2015/03/26 00:00:00+00,3,26,2015,2015/04/30 00:00:00+00,4,30,2015,26163524000,48209,,18001403.1208
-83.0701308120694,42.3818324995915,135,ParcelLocator_,M,89.04,A,"8529 OAKLAND ST, DETROIT, MI, 48202",03003008.,StreetAddress,,8529 Oakland,Detroit,,,Emergency Commercial,201506372-R0,8529 Oakland,,ADAMO DEMOLITION COMPANY,2015/03/11 00:00:00+00,3,11,2015,2015/03/20 00:00:00+00,3,20,2015,26163511200,48202,,03003008.12092
